produto_pesquisado;titulo_produto;id_vendedor;preco;quantidade;descricao;homologado;plataforma;url
power bank;"Carregador Portátil Energycell,20w Pd&amp;amp,qc 3.0 10000mah Slim Fast Charging Power Bank Com Usb C Entrada/saída Bateria Compatível Com Iphone 12/x/xr<!-- --> ";;221,00;1;Carregador Portátil Energycell,20w Pd&,qc 3.0 10000mah Slim Fast Charging Power Bank Com Usb C Entrada/saída Bateria Compatível Com Iphone 12/x/xr Samsung S20/s10 E Mais;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorportatilenergycell20wpdampqc3010000mahslimfastchargingpowerbankcomusbcentradasaidabateriac-mp922793891/p
power bank;POWER BANK 10000 MAH POLIMERO CONCEPT (05) CB143<!-- --> ;Memoria Distribuidora;191,90;1;Power Bank 10000MAH, carga extra para você, onde quiser. Tenha sempre com você uma carga extra para seus dispositivos, mantendo-se conectado e sempre em movimento. Desenvolvido com carregamento rápido, 2 vezes a carga máxima do seu smartphone. Feito para ser durável e compacto, possui acabamento resistente e cabe no seu bolso, devido a sua tecnologia de polímero, te proporcionando garantia de leveza e segurança.._x005F_x005F_x005F_x000D_ _x005F_x005F_x005F_x000D_.Co;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-10000-mah-polimero-concept--05--cb143-mp909000845/p
power bank;Refletor Led 28w Com Painel Solar + Power Bank - Dp - 7167<!-- --> ;olist;214,62;1;"Refletor Led 28w Com Painel Solar + Power Bank - Dp - 7167 
 Kit De Energia Solar Portátil Luminária 54 Leds 28w E 2 Lâmpadas Bulbo Led Saída Usb Power Bank
 
este Sistema É Composto Por Uma Luminária 54 Leds De Alta Intensidade Com Bateria Recarregável De Longa Duração Com Uma Placa De Energia Solar.
 
além Disso Acompanham O Kit De Energia Solar, 2 Lâmpadas Bulbo Led Flood Lamp Multicolor Com Cabo De 4 Metros De Distância.
 
ainda Na Luminária Solar Você Tem Uma S";CANDIDATO;Carrefour;https://www.carrefour.com.br/refletor-led-28w-com-painel-solar-power-bank-dp-7167-mp929223672/p
power bank;Agenda Executiva Luxo Carregador Power Bank Preta E Vermelha<!-- --> ;toquefinal;147,00;1;A Agenda É Um Pequeno Caderno Onde Podemos Anotar Todos Os Compromissos E Outras Anotações Importantes Para O Nosso Dia A Dia. É Uma Ferramenta Pessoal, E Vem Com Um Acessório Muito Importante Que É O Power Bank, Que Pode Dar Mais Alguns Minutos De Bateria Para Seu Celular. Com Um Acabamento Especial E Com Fechamento Com Imã. Descrição Do Produto: Agenda Caderno Fichário Com Divisória Argola  Porta Cartões Fechamento Com Imã Carregador Power Bank Com Três Tipos;CANDIDATO;Carrefour;https://www.carrefour.com.br/agenda-executiva-luxo-carregador-power-bank-preta-e-vermelha-mp922115681/p
power bank;Capa Recarregável S21 Normal Bateria 4.800 Mah Power Bank<!-- --> ;;273,44;1;"Esta Cansado Se Ficar Sem Bateria Agora Aqui Esta A Solução

capa Carregadora Para O Galaxy S21 Normal Tela 6.2

descrição Do Produto:

1 - Bateria Com Capacidade De 1 Carga Completa No Seu Aparelho
2 - Feito De Material Resistente E Durável De Alta Qualidade.
3 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
4 - Você Tem Acesso A Todos As Funções Do Seu Celular Sem Tirar A Capa
5 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Ex";CANDIDATO;Carrefour;https://www.carrefour.com.br/capa-recarregavel-s21-normal-bateria-4800-mah-power-bank-mp928728555/p
power bank;Carregador Portátil Power Bank 10.000Mah Slim Preto - Pineng<!-- --> ;Ponto do Nerd;89,99;1;DESCRIÇÃO Ficou sem bateria, precisa de uma carga e não tem tomada por perto? Agora não precisa mais se preocupar, além de todas as vantagens de um carregador portátil da Pineng®, como segurança, durabilidade e qualidade. Com o carregador PN-951, você conta com o melhor da tecnologia em carregamento em um só produto, Além da qualidade de fabricação do Power Bank, que garante a praticidade em levar o carregador com você na mochila ou bolsa, e usar no dia-a-dia sem te;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10-000mah-slim-preto---pineng-mp909998637/p
power bank;Carregador Portátil Power Bank Elg 6500 Mah Preto E Azul Pb65rn<!-- --> ;angeloni;179,00;1;Carregador Portátil Power Bank Elg 6500 Mah Preto E Azul Pb65rn     Certificação Ip66 Contra Água, Poeira, Terra E Areia. Ultra Resistente, Perfeito Para Esportistas Radicais.           Energia Máxima A Qualquer Hora E Em Qualquer Lugar.     Led's Indicativos Do Nível De Carga.     Capacidade: 6500mah.     Entrada De Energia: 5v 2.1a.     Dimensões: 120 X 80 X 28mm.     Características           Tipo Entrada: Micro Usb     Entrada(volts): Dc5v 2.1     Saída(volts):;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-elg-6500-mah-preto-e-azul-pb65rn-mp931331310/p
power bank;Carregador 6 Usb e Power Bank 2600 Mah Carregador Portatil<!-- --> ;olist;127,29;1;Um produto para facilitar seu dia dia....com seis entradas mais uma adicional com power bank portati l.....com cabo de energia mede 1,50 m....o aparelho carrega 6 aparelhos com muita precisão devido ao seu sistema autoid.um produto que sem duvida fara a diferença em sua casa ou no seu escritório...carregador portas usb super rápido tomada 7a hub 6..carregador kaidi kd171 é rapido tipo a7 com 6 portas usb, aplicável com ios e android..com este hub é possível ter mais;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-6-usb-e-power-bank-2600-mah-carregador-portatil-mv22470283/p
power bank;Carregador Portátil Power Bank ultra fino 5000 mAh Preto - PB300<!-- --> ;MIX BRASIL STORE;112,00;1;Carregador portátil ultra fino com revestimento de polímero e conectores acoplados com encaixe prático para facilitar o transporte e armazenamento.   ESPECIFICAÇÕES   • Conectores acoplados com encaixe prático para facilitar o transporte e armazenamento (Micro USB, Type C, Iphone Ligthing) • Apenas 7,8mm de espessura • Capacidade: 5000mAh • Bateria: polímero • Dimensões: 108 x 64 x 7,8mm • Voltagem de entrada: DC 5V • Corrente de entrada: 1A • Corrente de;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-ultra-fino-5000-mah-preto---pb300-mp909322510/p
power bank;Carregador Portátil Universal Power Bank 10.000mah Recci<!-- --> ;;152,13;1;"Carregador Portátil Power Bank 10.000mah Recci Fashion

carregue Seu Telefone Onde E Quando Precisar Com O Power Bank Fashion De 10000 Mah Premium Da Recci.

o Dispositivo Conta Com Cabo Type-c (2.1a) E Lightning (2.1a) Embutidos, Além De Uma Porta Usb (2.1a).

garantia De 6 Meses.

informações Técnicas:

- Modelo: Rf-10000
- Capacidade: 10.000 Mah (3 A 4 Cargas)
- Micro Usb Input: 5v 2a
- Type C Input: 5v 2a
- Type C Output: 5v 2.1a
- Lightning Output: 5v 2.1a
- Us";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-universal-power-bank-10000mah-recci-mp921685182/p
power bank;Carregador Power Bank  Kaidi 5000 Mah Slim Kd-952<!-- --> ;Alex Imports MT;187,02;1;Power Bank Kaidi 5.000 Mah Slim KD-952 Original Preto Com Adaptador Tipo C E IOS O presente produto é uma fonte de alimentação móvel de fio mini-auto-alimentado, e a sua principal utilização é carregar produtos digitais de comunicação móvel, configurado com uma porta de entrada de carregamento fêmea Micro USB para carregar a bateria de lítio recarregável embutida,   O produto possui saída dupla, 1 porta de saída de descarga USB padrão, 1 fio de saída Micro USB;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank--kaidi-5000-mah-slim-kd-952-mp914343197/p
power bank;"Solar Charger Power Bank 26800mah, Hiluckey Solar Wireless Charger Qc 3.0 18w Pd Usb-c Carregador Portátil Com 3 Saídas Carga Rápida &amp;amp, Lanterna L<!-- --> ";;412,00;1;Solar Charger Power Bank 26800mah, Hiluckey Solar Wireless Charger Qc 3.0 18w Pd Usb-c Carregador Portátil Com 3 Saídas Carga Rápida &, Lanterna Led Para Iphone, Tablet E Celular;CANDIDATO;Carrefour;https://www.carrefour.com.br/solar-charger-power-bank-26800mah-hiluckey-solar-wireless-charger-qc-30-18w-pd-usbc-carregador-porta-mp922794639/p
power bank;Capa Note 8 Carregador Extra Recarregável Power Bank<!-- --> ;olist;300,14;1;"Capa Carregadora Para O Note 8 Tela 6.3 N950


descrição Do Produto:


1 - Bateria Com Capacidade De 5.500 Da 1 Carga No Seu Aparelho
2 - Feito De Material Resistente E Durável De Alta Qualidade.
3 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
4 - Você Tem Acesso A Todos As Funções Do Seu Celular Sem Tirar A Capa
5 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
6 - O Produto Garante Diversão E Liberdade Co";CANDIDATO;Carrefour;https://www.carrefour.com.br/capa-note-8-carregador-extra-recarregavel-power-bank-mp924141822/p
power bank;Carregador Solar, 20000mah Solar Power Bank Waterproof Portable Charger External Battery Packs Com Dual 2 Usb/led Flashlights Port For All Cellphones<!-- --> ;Nocnoc EUA;255,00;1;Carregador Solar, 20000mah Solar Power Bank Waterproof Portable Charger External Battery Packs Com Dual 2 Usb/led Flashlights Port For All Cellphones, Tablets E Dispositivos Eletrônicos;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-solar-20000mah-solar-power-bank-waterproof-portable-charger-external-battery-packs-com-du-mp922795955/p
power bank;Carregador Portátil Kaidi Power Bank Kd-951 10000Mah<!-- --> ;olist;108,06;1;Carregador Portátil Kaidi Power Bank Kd-951 10000Mah..Bateria com 1 saída USB e um cabo acoplado de conexão micro USB (V8). O mesmo acompanha 2 adaptadores (tipo C e Iphone) . .Ideal para pessoas que trabalham e passam o dia fora. Fique independente para carregar seus aparelho onde e quando quiser. ..Possui 4 indicadores de led indicando o processo de carga. A bateria tem proteção contra excesso de carga e curto circuito. Seu carregamento rápido permite ca;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-kaidi-power-bank-kd-951-10000mah-mp911699952/p
power bank;Carregador 3 Em 1 Portátil Usb Wireless Qi Sem Fio Com Ventilador Carrega Celular Power Bank<!-- --> ;Kangur;33,99;1;Mini Ventilador 3 Em 1 Vem Com Uma Base De Carregamento, Que Pode Ser Utilizada Como Um Suporte De Telefone E Fornece Carregamento Sem Fio Para Telefones Celulares, Muito Conveniente Para Trabalhar, Aprender Ou Viajar. Possui Três Níveis De Velocidade Do Vento, E Basta Pressionar O Botão Para Ligar O Ventilador Usb, Para Ajustar A Velocidade Do Vento, Muito Fácil De Operar. Baixo Nível De Ruído, Proporciona Um Ambiente Silencioso Para Dormir Enquanto Faz Você Se Ref;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador3em1portatilusbwirelessqisemfiocomventiladorcarregacelularpowerbank-mp920584535/p
power bank;Solar Charger Solar Power Bank 20000mah Waterproof Portátil Backup Externo Backup Externo Carregador De Bateria De Telefone Celular Ao Ar Livre Com L<!-- --> ;nocnoceua;277,00;1;Solar Charger Solar Power Bank 20000mah Waterproof Portátil Backup Externo Backup Externo Carregador De Bateria De Telefone Celular Ao Ar Livre Com Lanternas Led Duplas Painel Solar Para Compatível Com Todos Os Smartphones (preto & Azul);CANDIDATO;Carrefour;https://www.carrefour.com.br/solar-charger-solar-power-bank-20000mah-waterproof-portatil-backup-externo-backup-externo-carregador-mp922766116/p
power bank;Tozo PB3 Carregador portátil 10000mAh Um dos mais leves e finos Fast Power Bank 18W PD+Quick Charge 3.0 Bateria de carregamento de alta velocidade com<!-- --> ;nocnoceua;306,00;1;♦Alta velocidade de carregamento 】Potência de 18W PD+QC 3.0 para velocidades de carregamento emocionantes. (até 3A - Suporte à Qualcomm Quick Charge). Além disso, basta pegar um cabo PD do mais novo iPhone, trazer seu novo iPhone de volta a 50% em 30 minutos. Capacidade ultra-alta】 contém a capacidade de 10000mAh. Carregue totalmente o seu iPhone 11 por 3 vezes, iPhone 8 por 3 vezes, iPhone SE por 4 vezes, ou Samsung S10 por 2 vezes. Adequado para negócios, viagens,;CANDIDATO;Carrefour;https://www.carrefour.com.br/tozo-pb3-carregador-portatil-10000mah-um-dos-mais-leves-e-finos-fast-power-bank-18w-pd-quick-charge-3-0-bateria-de-carregamento-de-alta-velocidade-com-mp910833204/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Mah Excelente<!-- --> ;;94,99;1;Carregador Power Bank Portátil Kaidi 5000 Mah Excelentepower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-mah-excelente-mp928568818/p
power bank;Carregador Portátil Power Bank Kimaster 2500mAh<!-- --> ;;59,90;1;Carregador Portátil - E108 da Kimaster possui design ultrafino, pequeno e fácil para carregar em bolsas e mochilas, ou até mesmo no bolso da calça. FICAR SEM BATERIA, NUNCA MAIS! Leve-o para qualquer lugar e mantenha sempre a energia do seu dispositivo móvel lá em cima! O modelo acompanha cabo Micro USB e também um conector Lightning (para iPhone). - DESIGN ULTRAFINO E PEQUENO - LED INDICADOR DE ENERGIA - COMPATÍVEL COM TODOS OS DISPOSITIVOS QUE POSSUEM CARREGAMENTO;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-kimaster-2500mah-mp909329356/p
power bank;Capa S20 Plus + Carregador Extra Recarregável Power Bank<!-- --> ;;300,14;1;"Capa Carregadora Para O Galaxy S20 Plus + Tela 6.7 G985


descrição Do Produto:


1 - Bateria Com Capacidade De 6.000 Da 1 Carga No Seu Aparelho
2 - Feito De Material Resistente E Durável De Alta Qualidade.
3 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
4 - Você Tem Acesso A Todos As Funções Do Seu Celular Sem Tirar A Capa
5 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
6 - O Produto Garante Diversão E L";CANDIDATO;Carrefour;https://www.carrefour.com.br/capa-s20-plus-carregador-extra-recarregavel-power-bank-mp924555650/p
power bank;Carregador Portátil (power Bank) - Mod. Pb 804 - 8800mah (aprox. 3 Cargas Do Celular) - Vipbrazil<!-- --> ;;66,50;1;Carregador Portátil (power Bank) - Mod. Pb 804 - 8800mah (aprox. 3 Cargas Do Celular) - Vipbrazil...Carregador portátil com design inovador, ideal para viagens. possuí led que indica o nivel de bateria no carregador. duas portas usb para uma maior conveniência. power bank mod. pb 804 vipbrazil / categoria: acessórios para celulares / vipbrazil / 0,072 x 0,015 x 0,12 peso: 0,2 / bateria : 8800mah / cargas (celular) : 3~4 / lanterna : sim / usb : 2/: micro usb : 1 / c;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-mod-pb-804-8800mah-aprox-3-cargas-do-celular-vipbrazil-mp19419103/p
power bank;Power Bank Zhiyun Transmount Powerplus 6x Baterias 18650 Para Crane 3s/3s-e (ch18650-6a)<!-- --> ;;1,17;1;O Power Bank Zhiyun Transmount Powerplus 6x Baterias 18650 Para Crane 3s/3s-e (ch18650-6a) É Um Banco De Energia Multifuncional Para Cineastas Profissionais. Feito De Materiais De Alta Resistência, A Bateria É Altamente Portátil E Cabe Facilmente Em Bolsas De Câmeras, mochilas, cases E Muito Mais.este Carregador Portátil oferece Longo Tempo De Atividade Contínua Para Diversas Aplicações, O Zhiyun Transmount Powerplus Pode Ser Usado Para Alimentar Seu;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-zhiyun-transmount-powerplus-6x-baterias-18650-para-crane-3s3se-ch186506a-mp922784906/p
power bank;Carregador Portátil Power Bank Pineng  Pn-952 Slim 5000 Mah<!-- --> ;;54,82;1;Carregador portátil power bank pineng 5000mah slim branco original - pn-952 -mantenha seus dispositivos carregados sem precisar ficar conectado a uma tomada. -possui cabo já embutido, e entrada usb adicional, permitindo a carga de mais de um dispositivo Ao mesmo tempo. -com display indicador de luz. -agite para começar a carregar. -usa bateria de polímero de lítio para torna-lo mais fino banco de potência. -compatível para qualquer telefone, tablet, mp3, mp4, psp, g;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-pineng--pn-952-slim-5000-mah-mp909025916/p
power bank;Power Bank 6500mah Led Indicador De Bateria - Elg - Preto<!-- --> ;olist;103,40;1;"Power Bank 6500mah Led Indicador De Bateria - Elg - Preto

power Bank Red Nose Para Usos Extremos
ultra Resistente, Perfeito Para Esportistas Radicais
à Prova De Impactos.
suporta Quedas De Até 05 Metros.
certificação Ip66 Contra Água, Poeira, Terra E Areia.
compatível Com Smartphones, Tablets, Sport Cameras E Outros Dispositivos Com Carga Via Usb.
capacidade De 6.500 Mah. 
energia Máxima A Qualquer Hora E Em Qualquer Lugar.
led Indicador Do Nível Da Bateria.

ciclo";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-6500mah-led-indicador-de-bateria-elg-preto-mp927094715/p
power bank;Power Bank Bateria Extra Portátil 10.000mah Pineng Pn-951 - Preta<!-- --> ;webcontinentalmarketplace;109,15;1;Power Bank Bateria Extra Portátil 10.000mah Pineng Pn-951 - Preta Produto: Carregador PortátilCor: Preto  Carregador Portátil Powerbank Pineng Pn-951 Possui 10.000 Mah Reais Com Indicador De Carga, Perfeito Para Horas Difíceis Em Que A Carga Do Seu Aparelho Está Baixa.Carregue Celulares, Smartphones E Outros Aparelhos Que Possui Entrada Usb. Com Ao Powerbank Pineng Pn-951 É Possível Carregar De 3 A 4 Vezes O Seu Smartphone, Ou De 1 A 2 Vezes O Seu Tablet (O Total De;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-bateria-extra-portatil-10-000mah-pineng-pn-951---preta-mp908172688/p
power bank;Carregador Portátil Redmi Power Bank 10000mah Preto Xiaomi<!-- --> ;Importline Express;218,76;1;;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-redmi-power-bank-10000mah-preto-xiaomi-mp930957597/p
power bank;Solar Power Bank 30000mah, Carregador Portátil, Lanterna De 32 Leds, 4 Portas De Saída E 2 Portas De Entrada, Compatíveis Com Smartphone, Tablet, Fon<!-- --> ;nocnoceua;344,00;1;Solar Power Bank 30000mah, Carregador Portátil, Lanterna De 32 Leds, 4 Portas De Saída E 2 Portas De Entrada, Compatíveis Com Smartphone, Tablet, Fone De Ouvido, Para Camping, Caminhada, Viagem;CANDIDATO;Carrefour;https://www.carrefour.com.br/solar-power-bank-30000mah-carregador-portatil-lanterna-de-32-leds-4-portas-de-saida-e-2-portas-de-en-mp922794629/p
